Timestamp,participant_id,study,section,trial_type,rt,base,option1,option2,left_image,right_image,choice_index,,chosen_image,is_option1,is_option2,age,gender,feedback
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,2005,bäume.jpg,bäume0.jpg,bäume2.jpg,bäume2.jpg,bäume0.jpg,,,bäume2.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1114,berg.jpg,berg2.jpg,berg3.jpg,berg2.jpg,berg3.jpg,,,berg3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1789,bäume.jpg,bäume0.jpg,bäume3.jpg,bäume0.jpg,bäume3.jpg,,,bäume3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1117,haus.jpg,haus0.jpg,haus3.jpg,haus0.jpg,haus3.jpg,,,haus3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1603,baum.jpg,baum0.jpg,baum2.jpg,baum0.jpg,baum2.jpg,,,baum2.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,762,berg.jpg,berg0.jpg,berg3.jpg,berg0.jpg,berg3.jpg,,,berg3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,3330,weg.jpg,weg0.jpg,weg2.jpg,weg2.jpg,weg0.jpg,,,weg0.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,5763,schnee.jpg,schnee0.jpg,schnee1.jpg,schnee0.jpg,schnee1.jpg,,,schnee0.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,2518,schnee.jpg,schnee1.jpg,schnee2.jpg,schnee1.jpg,schnee2.jpg,,,schnee2.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1849,bäume.jpg,bäume2.jpg,bäume3.jpg,bäume3.jpg,bäume2.jpg,,,bäume3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1154,hütte.jpg,hütte1.jpg,hütte2.jpg,hütte1.jpg,hütte2.jpg,,,hütte1.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,2999,berge.jpg,berge0.jpg,berge3.jpg,berge3.jpg,berge0.jpg,,,berge3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,2967,hütte.jpg,hütte1.jpg,hütte3.jpg,hütte3.jpg,hütte1.jpg,,,hütte3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1046,bäume.jpg,bäume1.jpg,bäume3.jpg,bäume1.jpg,bäume3.jpg,,,bäume3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,8734,berg.jpg,berg1.jpg,berg2.jpg,berg1.jpg,berg2.jpg,,,berg2.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1714,schnee.jpg,schnee0.jpg,schnee2.jpg,schnee0.jpg,schnee2.jpg,,,schnee2.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1160,berge.jpg,berge1.jpg,berge2.jpg,berge1.jpg,berge2.jpg,,,berge1.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,2352,haus.jpg,haus1.jpg,haus2.jpg,haus1.jpg,haus2.jpg,,,haus2.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1487,turm.jpg,turm0.jpg,turm3.jpg,turm3.jpg,turm0.jpg,,,turm3.jpg,,,,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,940,turm.jpg,turm2.jpg,turm3.jpg,turm2.jpg,turm3.jpg,,,turm3.jpg,,,4423,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1333,turm.jpg,turm1.jpg,turm3.jpg,turm1.jpg,turm3.jpg,,,turm3.jpg,,,3305,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,6046,berge.jpg,berge2.jpg,berge3.jpg,berge3.jpg,berge2.jpg,,,berge3.jpg,,,3141,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1100,turm.jpg,turm0.jpg,turm1.jpg,turm0.jpg,turm1.jpg,,,turm1.jpg,,,2150,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,5849,weg.jpg,weg1.jpg,weg3.jpg,weg3.jpg,weg1.jpg,,,weg1.jpg,,,2845,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1943,berg.jpg,berg0.jpg,berg1.jpg,berg1.jpg,berg0.jpg,,,berg1.jpg,,,2947,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,881,bahn.jpg,bahn1.jpg,bahn3.jpg,bahn3.jpg,bahn1.jpg,,,bahn1.jpg,,,4134,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,2762,berge.jpg,berge1.jpg,berge3.jpg,berge1.jpg,berge3.jpg,,,berge1.jpg,,,1387,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,3110,baum.jpg,baum0.jpg,baum1.jpg,baum1.jpg,baum0.jpg,,,baum1.jpg,,,1394,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1616,hütte.jpg,hütte0.jpg,hütte2.jpg,hütte0.jpg,hütte2.jpg,,,hütte0.jpg,,,9091,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,3541,bahn.jpg,bahn1.jpg,bahn2.jpg,bahn2.jpg,bahn1.jpg,,,bahn1.jpg,,,6024,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,929,baum.jpg,baum1.jpg,baum2.jpg,baum2.jpg,baum1.jpg,,,baum1.jpg,,,2950,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1127,bahn.jpg,bahn0.jpg,bahn2.jpg,bahn0.jpg,bahn2.jpg,,,bahn2.jpg,,,4340,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1010,turm.jpg,turm0.jpg,turm2.jpg,turm0.jpg,turm2.jpg,,,turm2.jpg,,,1779,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,865,berg.jpg,berg1.jpg,berg3.jpg,berg1.jpg,berg3.jpg,,,berg3.jpg,,,1489,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,888,weg.jpg,weg1.jpg,weg2.jpg,weg2.jpg,weg1.jpg,,,weg1.jpg,,,2407,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,378,weg.jpg,weg2.jpg,weg3.jpg,weg2.jpg,weg3.jpg,,,weg3.jpg,,,10359,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,trial,html-button-response,1696,schnee.jpg,schnee0.jpg,schnee3.jpg,schnee3.jpg,schnee0.jpg,,,schnee3.jpg,,,913,,
2025-10-21T09:01:01.397Z,76180382-df82-47d0-bd59-1d6193972ee5,image_pairs_bilingual_v1,feedback,survey-html-form,2312,,,,,,,,,,,2687,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,consent,html-button-response,1621,,,,,,,,,,,2467,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,intro,html-button-response,18186,,,,,,,,,,,4503,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,demographics,survey-html-form,8766,,,,,,,,,,,2519,m,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,13931,baum.jpg,baum2.jpg,baum3.jpg,baum3.jpg,baum2.jpg,,,baum3.jpg,,,2255,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,5158,berg.jpg,berg2.jpg,berg3.jpg,berg2.jpg,berg3.jpg,,,berg3.jpg,,,2005,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,8101,bahn.jpg,bahn0.jpg,bahn3.jpg,bahn0.jpg,bahn3.jpg,,,bahn3.jpg,,,1114,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,4187,turm.jpg,turm1.jpg,turm3.jpg,turm3.jpg,turm1.jpg,,,turm3.jpg,,,1789,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,4107,berge.jpg,berge2.jpg,berge3.jpg,berge2.jpg,berge3.jpg,,,berge3.jpg,,,1117,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,3611,bahn.jpg,bahn0.jpg,bahn1.jpg,bahn0.jpg,bahn1.jpg,,,bahn1.jpg,,,1603,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,5504,turm.jpg,turm2.jpg,turm3.jpg,turm2.jpg,turm3.jpg,,,turm3.jpg,,,762,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,5889,schnee.jpg,schnee0.jpg,schnee1.jpg,schnee1.jpg,schnee0.jpg,,,schnee1.jpg,,,3330,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2467,schnee.jpg,schnee1.jpg,schnee2.jpg,schnee1.jpg,schnee2.jpg,,,schnee2.jpg,,,5763,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,5012,haus.jpg,haus0.jpg,haus1.jpg,haus0.jpg,haus1.jpg,,,haus0.jpg,,,2518,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,3730,berge.jpg,berge0.jpg,berge3.jpg,berge0.jpg,berge3.jpg,,,berge3.jpg,,,1849,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,7742,haus.jpg,haus1.jpg,haus3.jpg,haus1.jpg,haus3.jpg,,,haus3.jpg,,,1154,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,6779,weg.jpg,weg1.jpg,weg3.jpg,weg3.jpg,weg1.jpg,,,weg3.jpg,,,2999,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,4820,hütte.jpg,hütte2.jpg,hütte3.jpg,hütte3.jpg,hütte2.jpg,,,hütte3.jpg,,,2967,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,6809,bahn.jpg,bahn1.jpg,bahn2.jpg,bahn2.jpg,bahn1.jpg,,,bahn2.jpg,,,1046,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2692,berge.jpg,berge0.jpg,berge1.jpg,berge0.jpg,berge1.jpg,,,berge1.jpg,,,8734,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2090,schnee.jpg,schnee0.jpg,schnee2.jpg,schnee2.jpg,schnee0.jpg,,,schnee2.jpg,,,1714,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,6790,bäume.jpg,bäume0.jpg,bäume1.jpg,bäume0.jpg,bäume1.jpg,,,bäume1.jpg,,,1160,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1958,turm.jpg,turm0.jpg,turm1.jpg,turm0.jpg,turm1.jpg,,,turm1.jpg,,,2352,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,7113,baum.jpg,baum1.jpg,baum2.jpg,baum2.jpg,baum1.jpg,,,baum1.jpg,,,1487,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2188,baum.jpg,baum1.jpg,baum3.jpg,baum1.jpg,baum3.jpg,,,baum3.jpg,,,940,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1714,berg.jpg,berg0.jpg,berg3.jpg,berg0.jpg,berg3.jpg,,,berg3.jpg,,,1333,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,3919,haus.jpg,haus0.jpg,haus2.jpg,haus0.jpg,haus2.jpg,,,haus2.jpg,,,6046,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2967,haus.jpg,haus2.jpg,haus3.jpg,haus3.jpg,haus2.jpg,,,haus2.jpg,,,1100,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,4855,bäume.jpg,bäume1.jpg,bäume3.jpg,bäume1.jpg,bäume3.jpg,,,bäume3.jpg,,,5849,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2953,berg.jpg,berg1.jpg,berg2.jpg,berg1.jpg,berg2.jpg,,,berg2.jpg,,,1943,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,4765,hütte.jpg,hütte1.jpg,hütte3.jpg,hütte3.jpg,hütte1.jpg,,,hütte1.jpg,,,881,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1947,hütte.jpg,hütte0.jpg,hütte2.jpg,hütte0.jpg,hütte2.jpg,,,hütte0.jpg,,,2762,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1771,bäume.jpg,bäume0.jpg,bäume3.jpg,bäume0.jpg,bäume3.jpg,,,bäume3.jpg,,,3110,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1976,schnee.jpg,schnee0.jpg,schnee3.jpg,schnee0.jpg,schnee3.jpg,,,schnee3.jpg,,,1616,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,3773,baum.jpg,baum0.jpg,baum1.jpg,baum0.jpg,baum1.jpg,,,baum0.jpg,,,3541,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2731,weg.jpg,weg0.jpg,weg1.jpg,weg1.jpg,weg0.jpg,,,weg1.jpg,,,929,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,3124,bahn.jpg,bahn0.jpg,bahn2.jpg,bahn2.jpg,bahn0.jpg,,,bahn2.jpg,,,1127,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2246,berge.jpg,berge1.jpg,berge3.jpg,berge3.jpg,berge1.jpg,,,berge1.jpg,,,1010,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2024,berge.jpg,berge0.jpg,berge2.jpg,berge2.jpg,berge0.jpg,,,berge0.jpg,,,865,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1477,berge.jpg,berge1.jpg,berge2.jpg,berge2.jpg,berge1.jpg,,,berge1.jpg,,,888,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2385,haus.jpg,haus0.jpg,haus3.jpg,haus3.jpg,haus0.jpg,,,haus3.jpg,,,378,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2602,baum.jpg,baum0.jpg,baum3.jpg,baum3.jpg,baum0.jpg,,,baum3.jpg,,,1696,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1817,hütte.jpg,hütte1.jpg,hütte2.jpg,hütte2.jpg,hütte1.jpg,,,hütte1.jpg,,,"2683,1",,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1870,turm.jpg,turm0.jpg,turm3.jpg,turm0.jpg,turm3.jpg,,,turm3.jpg,,,,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2307,hütte.jpg,hütte0.jpg,hütte3.jpg,hütte0.jpg,hütte3.jpg,,,hütte3.jpg,,,,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,1830,bäume.jpg,bäume2.jpg,bäume3.jpg,bäume3.jpg,bäume2.jpg,,,bäume3.jpg,,,,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2814,weg.jpg,weg1.jpg,weg2.jpg,weg2.jpg,weg1.jpg,,,weg1.jpg,,,,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2050,berg.jpg,berg1.jpg,berg3.jpg,berg3.jpg,berg1.jpg,,,berg3.jpg,,,,,
2025-10-21T09:01:05.904Z,c0be6156-c04a-49e8-a5a4-eff3a80a573b,image_pairs_bilingual_v1,trial,html-button-response,2772,weg.jpg,weg0.jpg,weg2.jpg,weg2.jpg,weg0.jpg,,,weg2.jpg,,,,,
